method,p,rep,rho,rho_tilde,dataset,tier,method_class
IForest,0.01,8,0.6666666666666666,,vertebral,T1,III
IForest,0.01,9,0.6666666666666666,,vertebral,T1,III
IForest,0.01,10,0.6666666666666666,,vertebral,T1,III
IForest,0.01,11,0.6666666666666666,,vertebral,T1,III
IForest,0.01,12,0.6666666666666666,,vertebral,T1,III
IForest,0.01,13,0.6666666666666666,,vertebral,T1,III
IForest,0.01,14,0.6666666666666666,,vertebral,T1,III
IForest,0.01,15,0.6666666666666666,,vertebral,T1,III
IForest,0.01,16,0.6666666666666666,,vertebral,T1,III
IForest,0.01,17,0.6666666666666666,,vertebral,T1,III
IForest,0.01,18,0.6666666666666666,,vertebral,T1,III
IForest,0.01,19,0.6666666666666666,,vertebral,T1,III
IForest,0.05,0,0.0,0.02097902097902098,vertebral,T1,III
IForest,0.05,1,1.0,0.8741258741258742,vertebral,T1,III
IForest,0.05,2,0.0,0.9300699300699302,vertebral,T1,III
IForest,0.05,3,0.0,0.7132867132867133,vertebral,T1,III
IForest,0.05,4,1.0,0.8391608391608393,vertebral,T1,III
IForest,0.05,5,0.0,0.6853146853146854,vertebral,T1,III
IForest,0.05,6,1.0,0.9580419580419581,vertebral,T1,III
IForest,0.05,7,0.0,0.9370629370629372,vertebral,T1,III
IForest,0.05,8,1.0,0.39860139860139865,vertebral,T1,III
IForest,0.05,9,0.0,0.8951048951048951,vertebral,T1,III
IForest,0.05,10,1.0,0.6993006993006995,vertebral,T1,III
IForest,0.05,11,1.0,0.7902097902097903,vertebral,T1,III
IForest,0.05,12,1.0,0.8321678321678322,vertebral,T1,III
IForest,0.05,13,1.0,0.6503496503496504,vertebral,T1,III
IForest,0.05,14,0.0,0.7972027972027973,vertebral,T1,III
IForest,0.05,15,1.0,0.49650349650349657,vertebral,T1,III
IForest,0.05,16,1.0,0.8671328671328673,vertebral,T1,III
IForest,0.05,17,1.0,0.7622377622377624,vertebral,T1,III
IForest,0.05,18,0.0,0.5734265734265735,vertebral,T1,III
IForest,0.05,19,1.0,0.9440559440559443,vertebral,T1,III
IForest,0.1,0,0.5,0.8660869565217391,vertebral,T1,III
IForest,0.1,1,0.5,0.9260869565217391,vertebral,T1,III
IForest,0.1,2,1.0,0.886086956521739,vertebral,T1,III
IForest,0.1,3,0.5,0.82,vertebral,T1,III
IForest,0.1,4,1.0,0.7913043478260868,vertebral,T1,III
IForest,0.1,5,1.0,0.8426086956521738,vertebral,T1,III
IForest,0.1,6,0.5,0.8226086956521739,vertebral,T1,III
IForest,0.1,7,0.5,0.9347826086956521,vertebral,T1,III
IForest,0.1,8,1.0,0.9313043478260868,vertebral,T1,III
IForest,0.1,9,0.5,0.8443478260869565,vertebral,T1,III
IForest,0.1,10,0.5,0.7921739130434783,vertebral,T1,III
IForest,0.1,11,0.5,0.5278260869565217,vertebral,T1,III
IForest,0.1,12,0.5,0.8469565217391304,vertebral,T1,III
IForest,0.1,13,1.0,0.8304347826086955,vertebral,T1,III
IForest,0.1,14,1.0,0.9399999999999998,vertebral,T1,III
IForest,0.1,15,0.5,0.8173913043478259,vertebral,T1,III
IForest,0.1,16,1.0,0.9034782608695651,vertebral,T1,III
IForest,0.1,17,0.5,0.7695652173913042,vertebral,T1,III
IForest,0.1,18,0.5,0.9321739130434782,vertebral,T1,III
IForest,0.1,19,1.0,0.7556521739130433,vertebral,T1,III
LOF,0.01,0,0.6666666666666666,,vertebral,T1,IV
LOF,0.01,1,0.6666666666666666,,vertebral,T1,IV
LOF,0.01,2,0.6666666666666666,,vertebral,T1,IV
LOF,0.01,3,0.6666666666666666,,vertebral,T1,IV
LOF,0.01,4,0.6666666666666666,,vertebral,T1,IV
LOF,0.01,5,0.6666666666666666,,vertebral,T1,IV
LOF,0.01,6,0.6666666666666666,,vertebral,T1,IV
LOF,0.01,7,0.6666666666666666,,vertebral,T1,IV
LOF,0.01,8,0.6666666666666666,,vertebral,T1,IV
LOF,0.01,9,0.6666666666666666,,vertebral,T1,IV
LOF,0.01,10,0.6666666666666666,,vertebral,T1,IV
LOF,0.01,11,0.6666666666666666,,vertebral,T1,IV
LOF,0.01,12,0.6666666666666666,,vertebral,T1,IV
LOF,0.01,13,0.6666666666666666,,vertebral,T1,IV
LOF,0.01,14,0.6666666666666666,,vertebral,T1,IV
LOF,0.01,15,0.6666666666666666,,vertebral,T1,IV
LOF,0.01,16,0.6666666666666666,,vertebral,T1,IV
LOF,0.01,17,0.6666666666666666,,vertebral,T1,IV
LOF,0.01,18,0.6666666666666666,,vertebral,T1,IV
LOF,0.01,19,0.6666666666666666,,vertebral,T1,IV
LOF,0.05,0,0.0,0.19794451265726212,vertebral,T1,IV
LOF,0.05,1,0.15384615384615385,,vertebral,T1,IV
LOF,0.05,2,0.0,-0.0523570314404736,vertebral,T1,IV
LOF,0.05,3,0.0,-0.059131239598908265,vertebral,T1,IV
LOF,0.05,4,0.15384615384615385,,vertebral,T1,IV
LOF,0.05,5,0.15384615384615385,,vertebral,T1,IV
LOF,0.05,6,0.0,-0.14750521233800037,vertebral,T1,IV
LOF,0.05,7,0.0,-0.01779641180783397,vertebral,T1,IV
LOF,0.05,8,0.0,0.4520288599189829,vertebral,T1,IV
LOF,0.05,9,0.15384615384615385,,vertebral,T1,IV
LOF,0.05,10,0.15384615384615385,,vertebral,T1,IV
LOF,0.05,11,0.0,0.16724840200141816,vertebral,T1,IV
LOF,0.05,12,0.0,-0.008320918999730092,vertebral,T1,IV
LOF,0.05,13,0.0,-0.11135097697962434,vertebral,T1,IV
LOF,0.05,14,0.0,0.07440517815401383,vertebral,T1,IV
LOF,0.05,15,0.0,-0.6107513624018889,vertebral,T1,IV
LOF,0.05,16,0.0,-0.4714182561538875,vertebral,T1,IV
LOF,0.05,17,0.18181818181818182,0.3886501653787775,vertebral,T1,IV
LOF,0.05,18,0.16666666666666666,0.13101394402234404,vertebral,T1,IV
LOF,0.05,19,0.0,0.11048065822730908,vertebral,T1,IV
LOF,0.1,0,1.0,0.589964994455582,vertebral,T1,IV
LOF,0.1,1,0.0,0.4644891197822086,vertebral,T1,IV
LOF,0.1,2,0.5,0.46582538641193566,vertebral,T1,IV
LOF,0.1,3,1.0,0.35559164909565577,vertebral,T1,IV
LOF,0.1,4,0.5,0.07852916823376595,vertebral,T1,IV
LOF,0.1,5,1.0,0.35775825849056286,vertebral,T1,IV
LOF,0.1,6,0.0,0.2926723269882859,vertebral,T1,IV
LOF,0.1,7,0.5,0.6082663647134015,vertebral,T1,IV
LOF,0.1,8,0.5,0.25256405606601273,vertebral,T1,IV
LOF,0.1,9,0.5,0.5908122046618332,vertebral,T1,IV
LOF,0.1,10,0.5,0.45602733144568647,vertebral,T1,IV
LOF,0.1,11,0.5,-0.2871856592775316,vertebral,T1,IV
LOF,0.1,12,0.0,0.33530555268977624,vertebral,T1,IV
LOF,0.1,13,1.0,0.22492905354552298,vertebral,T1,IV
LOF,0.1,14,0.5,0.5033832827291514,vertebral,T1,IV
LOF,0.1,15,0.5,0.31201671802080383,vertebral,T1,IV
LOF,0.1,16,1.0,0.362290006346712,vertebral,T1,IV
LOF,0.1,17,0.5,0.2502721829875267,vertebral,T1,IV
LOF,0.1,18,0.5,0.4561362128100168,vertebral,T1,IV
LOF,0.1,19,0.0,0.4414418389271242,vertebral,T1,IV
KNN,0.01,0,0.6666666666666666,,vertebral,T1,IV
KNN,0.01,1,0.6666666666666666,,vertebral,T1,IV
KNN,0.01,2,0.6666666666666666,,vertebral,T1,IV
KNN,0.01,3,0.6666666666666666,,vertebral,T1,IV
KNN,0.01,4,0.6666666666666666,,vertebral,T1,IV
KNN,0.01,5,0.6666666666666666,,vertebral,T1,IV
KNN,0.01,6,0.6666666666666666,,vertebral,T1,IV
KNN,0.01,7,0.6666666666666666,,vertebral,T1,IV
KNN,0.01,8,0.6666666666666666,,vertebral,T1,IV
KNN,0.01,9,0.6666666666666666,,vertebral,T1,IV
KNN,0.01,10,0.6666666666666666,,vertebral,T1,IV
KNN,0.01,11,0.6666666666666666,,vertebral,T1,IV
KNN,0.01,12,0.6666666666666666,,vertebral,T1,IV
KNN,0.01,13,0.6666666666666666,,vertebral,T1,IV
KNN,0.01,14,0.6666666666666666,,vertebral,T1,IV
KNN,0.01,15,0.6666666666666666,,vertebral,T1,IV
KNN,0.01,16,0.6666666666666666,,vertebral,T1,IV
KNN,0.01,17,0.6666666666666666,,vertebral,T1,IV
KNN,0.01,18,0.6666666666666666,,vertebral,T1,IV
KNN,0.01,19,0.6666666666666666,,vertebral,T1,IV
KNN,0.05,0,0.0,-0.16783216783216784,vertebral,T1,IV
KNN,0.05,1,1.0,0.4666695393719651,vertebral,T1,IV
KNN,0.05,2,0.0,0.8741258741258742,vertebral,T1,IV
KNN,0.05,3,0.0,0.37127902821932357,vertebral,T1,IV
KNN,0.05,4,1.0,0.7122850864098416,vertebral,T1,IV
KNN,0.05,5,0.0,0.4763579984700755,vertebral,T1,IV
KNN,0.05,6,1.0,0.6503496503496504,vertebral,T1,IV
KNN,0.05,7,0.0,0.6315828352402535,vertebral,T1,IV
KNN,0.05,8,0.0,-0.24168163157672945,vertebral,T1,IV
KNN,0.05,9,1.0,0.9230769230769231,vertebral,T1,IV
KNN,0.05,10,1.0,0.9103817221537509,vertebral,T1,IV
KNN,0.05,11,0.0,-0.010507897025075194,vertebral,T1,IV
KNN,0.05,12,0.0,0.46153846153846156,vertebral,T1,IV
KNN,0.05,13,1.0,0.3747816605610153,vertebral,T1,IV
KNN,0.05,14,1.0,0.5078816895453011,vertebral,T1,IV
KNN,0.05,15,0.0,-0.11558686727582713,vertebral,T1,IV
KNN,0.05,16,0.0,0.9160839160839163,vertebral,T1,IV
KNN,0.05,17,0.0,0.4063053516362408,vertebral,T1,IV
KNN,0.05,18,0.0,0.9370629370629372,vertebral,T1,IV
KNN,0.05,19,1.0,0.651489615554662,vertebral,T1,IV
KNN,0.1,0,1.0,0.7868639282869895,vertebral,T1,IV
KNN,0.1,1,0.5,0.736247027624321,vertebral,T1,IV
KNN,0.1,2,0.5,0.8732333322325083,vertebral,T1,IV
KNN,0.1,3,1.0,0.5422918153854273,vertebral,T1,IV
KNN,0.1,4,1.0,0.831920002271309,vertebral,T1,IV
KNN,0.1,5,1.0,0.7944313199191497,vertebral,T1,IV
KNN,0.1,6,0.5,0.7517948087734341,vertebral,T1,IV
KNN,0.1,7,1.0,0.8652173913043478,vertebral,T1,IV
KNN,0.1,8,1.0,0.827571230696446,vertebral,T1,IV
KNN,0.1,9,0.5,0.9391040470821506,vertebral,T1,IV
KNN,0.1,10,0.5,0.8862301710663981,vertebral,T1,IV
KNN,0.1,11,0.5,0.3579817650526215,vertebral,T1,IV
KNN,0.1,12,0.0,0.7597303941285818,vertebral,T1,IV
KNN,0.1,13,1.0,0.8473250040370678,vertebral,T1,IV
KNN,0.1,14,0.5,0.8751631971881829,vertebral,T1,IV
KNN,0.1,15,0.5,0.8545336144605971,vertebral,T1,IV
KNN,0.1,16,1.0,0.8828006296972072,vertebral,T1,IV
KNN,0.1,17,0.5,0.7165217391304347,vertebral,T1,IV
KNN,0.1,18,1.0,0.7713043478260868,vertebral,T1,IV
KNN,0.1,19,0.4,0.7497824904865364,vertebral,T1,IV
OCSVM,0.01,0,0.6666666666666666,,vertebral,T1,IV
OCSVM,0.01,1,0.6666666666666666,,vertebral,T1,IV
OCSVM,0.01,2,0.6666666666666666,,vertebral,T1,IV
OCSVM,0.01,3,0.6666666666666666,,vertebral,T1,IV
OCSVM,0.01,4,0.6666666666666666,,vertebral,T1,IV
OCSVM,0.01,5,0.6666666666666666,,vertebral,T1,IV
OCSVM,0.01,6,0.6666666666666666,,vertebral,T1,IV
OCSVM,0.01,7,0.6666666666666666,,vertebral,T1,IV
OCSVM,0.01,8,0.6666666666666666,,vertebral,T1,IV
OCSVM,0.01,9,0.6666666666666666,,vertebral,T1,IV
OCSVM,0.01,10,0.6666666666666666,,vertebral,T1,IV
OCSVM,0.01,11,0.6666666666666666,,vertebral,T1,IV
OCSVM,0.01,12,0.6666666666666666,,vertebral,T1,IV
OCSVM,0.01,13,0.6666666666666666,,vertebral,T1,IV
OCSVM,0.01,14,0.6666666666666666,,vertebral,T1,IV
OCSVM,0.01,15,0.6666666666666666,,vertebral,T1,IV
OCSVM,0.01,16,0.6666666666666666,,vertebral,T1,IV
OCSVM,0.01,17,0.6666666666666666,,vertebral,T1,IV
OCSVM,0.01,18,0.6666666666666666,,vertebral,T1,IV
OCSVM,0.01,19,0.6666666666666666,,vertebral,T1,IV
OCSVM,0.05,0,1.0,0.5804195804195805,vertebral,T1,IV
OCSVM,0.05,1,1.0,0.9580419580419581,vertebral,T1,IV
OCSVM,0.05,2,1.0,0.9510489510489512,vertebral,T1,IV
OCSVM,0.05,3,0.0,0.6433566433566434,vertebral,T1,IV
OCSVM,0.05,4,1.0,0.9860139860139862,vertebral,T1,IV
OCSVM,0.05,5,1.0,0.7692307692307694,vertebral,T1,IV
OCSVM,0.05,6,1.0,0.8881118881118882,vertebral,T1,IV
OCSVM,0.05,7,1.0,0.9790209790209792,vertebral,T1,IV
OCSVM,0.05,8,0.0,0.8181818181818183,vertebral,T1,IV
OCSVM,0.05,9,1.0,0.9370629370629372,vertebral,T1,IV
OCSVM,0.05,10,1.0,0.9860139860139862,vertebral,T1,IV
OCSVM,0.05,11,1.0,0.9300699300699302,vertebral,T1,IV
OCSVM,0.05,12,1.0,0.8881118881118882,vertebral,T1,IV
OCSVM,0.05,13,1.0,0.8601398601398602,vertebral,T1,IV
OCSVM,0.05,14,0.0,0.7132867132867133,vertebral,T1,IV
OCSVM,0.05,15,1.0,0.7762237762237763,vertebral,T1,IV
OCSVM,0.05,16,1.0,0.9160839160839163,vertebral,T1,IV
OCSVM,0.05,17,1.0,0.6643356643356644,vertebral,T1,IV
OCSVM,0.05,18,1.0,0.8181818181818183,vertebral,T1,IV
OCSVM,0.05,19,1.0,1.0,vertebral,T1,IV
OCSVM,0.1,0,1.0,0.9686956521739128,vertebral,T1,IV
OCSVM,0.1,1,0.5,0.9747826086956521,vertebral,T1,IV
OCSVM,0.1,2,0.5,0.954782608695652,vertebral,T1,IV
OCSVM,0.1,3,1.0,0.6852173913043478,vertebral,T1,IV
OCSVM,0.1,4,0.5,0.8965217391304346,vertebral,T1,IV
OCSVM,0.1,5,1.0,0.9556521739130434,vertebral,T1,IV
OCSVM,0.1,6,1.0,0.9356521739130433,vertebral,T1,IV
OCSVM,0.1,7,1.0,0.9617391304347825,vertebral,T1,IV
OCSVM,0.1,8,1.0,0.9347826086956521,vertebral,T1,IV
OCSVM,0.1,9,1.0,0.9504347826086955,vertebral,T1,IV
OCSVM,0.1,10,1.0,0.7826086956521738,vertebral,T1,IV
OCSVM,0.1,11,0.5,0.9208695652173912,vertebral,T1,IV
OCSVM,0.1,12,0.5,0.8756521739130434,vertebral,T1,IV
OCSVM,0.1,13,1.0,0.9469565217391304,vertebral,T1,IV
OCSVM,0.1,14,1.0,0.9486956521739129,vertebral,T1,IV
OCSVM,0.1,15,1.0,0.8982608695652173,vertebral,T1,IV
OCSVM,0.1,16,1.0,0.9686956521739128,vertebral,T1,IV
OCSVM,0.1,17,1.0,0.9582608695652173,vertebral,T1,IV
OCSVM,0.1,18,1.0,0.9243478260869564,vertebral,T1,IV
OCSVM,0.1,19,1.0,0.9147826086956521,vertebral,T1,IV
Mahalanobis,0.01,0,1.0,,vertebral,T1,IV
Mahalanobis,0.01,1,0.6666666666666666,,vertebral,T1,IV
Mahalanobis,0.01,2,0.6666666666666666,,vertebral,T1,IV
Mahalanobis,0.01,3,0.0,,vertebral,T1,IV
Mahalanobis,0.01,4,0.0,,vertebral,T1,IV
Mahalanobis,0.01,5,0.0,,vertebral,T1,IV
Mahalanobis,0.01,6,0.0,,vertebral,T1,IV
Mahalanobis,0.01,7,0.6666666666666666,,vertebral,T1,IV
Mahalanobis,0.01,8,0.0,,vertebral,T1,IV
Mahalanobis,0.01,9,0.6666666666666666,,vertebral,T1,IV
Mahalanobis,0.01,10,0.0,,vertebral,T1,IV
Mahalanobis,0.01,11,1.0,,vertebral,T1,IV
Mahalanobis,0.01,12,0.6666666666666666,,vertebral,T1,IV
Mahalanobis,0.01,13,0.0,,vertebral,T1,IV
Mahalanobis,0.01,14,0.0,,vertebral,T1,IV
Mahalanobis,0.01,15,1.0,,vertebral,T1,IV
Mahalanobis,0.01,16,1.0,,vertebral,T1,IV
Mahalanobis,0.01,17,0.0,,vertebral,T1,IV
Mahalanobis,0.01,18,1.0,,vertebral,T1,IV
Mahalanobis,0.01,19,1.0,,vertebral,T1,IV
Mahalanobis,0.05,0,0.0,0.14685314685314685,vertebral,T1,IV
Mahalanobis,0.05,1,0.0,0.6713286713286714,vertebral,T1,IV
Mahalanobis,0.05,2,0.0,0.7272727272727274,vertebral,T1,IV
Mahalanobis,0.05,3,0.0,0.6433566433566434,vertebral,T1,IV
Mahalanobis,0.05,4,1.0,0.9020979020979022,vertebral,T1,IV
Mahalanobis,0.05,5,0.0,0.9580419580419581,vertebral,T1,IV
Mahalanobis,0.05,6,1.0,0.8671328671328673,vertebral,T1,IV
Mahalanobis,0.05,7,0.0,0.9230769230769231,vertebral,T1,IV
Mahalanobis,0.05,8,0.0,0.3356643356643357,vertebral,T1,IV
Mahalanobis,0.05,9,0.0,0.7972027972027973,vertebral,T1,IV
Mahalanobis,0.05,10,0.0,0.8951048951048951,vertebral,T1,IV
Mahalanobis,0.05,11,1.0,0.6573426573426573,vertebral,T1,IV
Mahalanobis,0.05,12,0.0,0.5874125874125874,vertebral,T1,IV
Mahalanobis,0.05,13,0.0,0.25874125874125875,vertebral,T1,IV
Mahalanobis,0.05,14,1.0,0.8111888111888113,vertebral,T1,IV
Mahalanobis,0.05,15,1.0,0.8531468531468532,vertebral,T1,IV
Mahalanobis,0.05,16,0.0,0.5804195804195805,vertebral,T1,IV
Mahalanobis,0.05,17,0.0,0.5034965034965035,vertebral,T1,IV
Mahalanobis,0.05,18,0.0,0.9090909090909092,vertebral,T1,IV
Mahalanobis,0.05,19,0.0,0.8741258741258742,vertebral,T1,IV
Mahalanobis,0.1,0,1.0,0.9008695652173913,vertebral,T1,IV
Mahalanobis,0.1,1,1.0,0.8208695652173912,vertebral,T1,IV
Mahalanobis,0.1,2,0.5,0.7330434782608695,vertebral,T1,IV
Mahalanobis,0.1,3,1.0,0.788695652173913,vertebral,T1,IV
Mahalanobis,0.1,4,0.5,0.8765217391304346,vertebral,T1,IV
Mahalanobis,0.1,5,0.5,0.8182608695652173,vertebral,T1,IV
Mahalanobis,0.1,6,0.5,0.7834782608695651,vertebral,T1,IV
Mahalanobis,0.1,7,1.0,0.9365217391304346,vertebral,T1,IV
Mahalanobis,0.1,8,1.0,0.7982608695652172,vertebral,T1,IV
Mahalanobis,0.1,9,1.0,0.9034782608695651,vertebral,T1,IV
Mahalanobis,0.1,10,0.5,0.8286956521739129,vertebral,T1,IV
Mahalanobis,0.1,11,0.5,0.7773913043478261,vertebral,T1,IV
Mahalanobis,0.1,12,0.5,0.9434782608695651,vertebral,T1,IV
Mahalanobis,0.1,13,0.5,0.8243478260869566,vertebral,T1,IV
Mahalanobis,0.1,14,0.5,0.8739130434782607,vertebral,T1,IV
Mahalanobis,0.1,15,1.0,0.9469565217391304,vertebral,T1,IV
Mahalanobis,0.1,16,1.0,0.9156521739130434,vertebral,T1,IV
Mahalanobis,0.1,17,0.5,0.8017391304347825,vertebral,T1,IV
Mahalanobis,0.1,18,1.0,0.806086956521739,vertebral,T1,IV
Mahalanobis,0.1,19,0.0,0.697391304347826,vertebral,T1,IV
KMeans,0.01,0,0.6666666666666666,,vertebral,T1,IV
KMeans,0.01,1,0.6666666666666666,,vertebral,T1,IV
KMeans,0.01,2,0.0,,vertebral,T1,IV
KMeans,0.01,3,1.0,,vertebral,T1,IV
KMeans,0.01,4,0.0,,vertebral,T1,IV
KMeans,0.01,5,1.0,,vertebral,T1,IV
KMeans,0.01,6,1.0,,vertebral,T1,IV
KMeans,0.01,7,0.6666666666666666,,vertebral,T1,IV
KMeans,0.01,8,0.6666666666666666,,vertebral,T1,IV
KMeans,0.01,9,0.6666666666666666,,vertebral,T1,IV
KMeans,0.01,10,0.6666666666666666,,vertebral,T1,IV
KMeans,0.01,11,0.0,,vertebral,T1,IV
KMeans,0.01,12,1.0,,vertebral,T1,IV
KMeans,0.01,13,0.6666666666666666,,vertebral,T1,IV
KMeans,0.01,14,1.0,,vertebral,T1,IV
KMeans,0.01,15,0.0,,vertebral,T1,IV
KMeans,0.01,16,0.0,,vertebral,T1,IV
KMeans,0.01,17,1.0,,vertebral,T1,IV
KMeans,0.01,18,1.0,,vertebral,T1,IV
KMeans,0.01,19,1.0,,vertebral,T1,IV
KMeans,0.05,0,0.0,-0.007251137838120373,vertebral,T1,IV
KMeans,0.05,1,0.0,-0.1904835969232314,vertebral,T1,IV
KMeans,0.05,2,0.0,-0.6308489919164725,vertebral,T1,IV
KMeans,0.05,3,0.0,-0.5800910270496299,vertebral,T1,IV
KMeans,0.05,4,0.0,0.2887395542336395,vertebral,T1,IV
KMeans,0.05,5,0.0,-0.014502275676240746,vertebral,T1,IV
KMeans,0.05,6,0.0,-0.23140450639500973,vertebral,T1,IV
KMeans,0.05,7,0.0,0.06007404688291866,vertebral,T1,IV
KMeans,0.05,8,0.0,-0.5062335443584234,vertebral,T1,IV
KMeans,0.05,9,0.0,-0.6743558189451947,vertebral,T1,IV
KMeans,0.05,10,0.0,-0.6061771449725689,vertebral,T1,IV
KMeans,0.05,11,0.0,-0.4992047076244685,vertebral,T1,IV
KMeans,0.05,12,0.0,-0.060617714497256885,vertebral,T1,IV
KMeans,0.05,13,0.0,-0.6690027772631206,vertebral,T1,IV
KMeans,0.05,14,0.0,-0.6338185336835989,vertebral,T1,IV
KMeans,0.05,15,0.0,-0.30665432039788776,vertebral,T1,IV
KMeans,0.05,16,0.0,-0.795097679332747,vertebral,T1,IV
KMeans,0.05,17,0.0,-0.6598535432689541,vertebral,T1,IV
KMeans,0.05,18,0.0,-0.6942135191850292,vertebral,T1,IV
KMeans,0.05,19,0.0,-0.6940600605055248,vertebral,T1,IV
KMeans,0.1,0,0.0,0.10617932654927038,vertebral,T1,IV
KMeans,0.1,1,0.0,-0.021739130434782605,vertebral,T1,IV
KMeans,0.1,2,0.0,0.07003045464577408,vertebral,T1,IV
KMeans,0.1,3,0.5,0.5678260869565217,vertebral,T1,IV
KMeans,0.1,4,0.0,0.130898024403379,vertebral,T1,IV
KMeans,0.1,5,0.0,0.10874294199654361,vertebral,T1,IV
KMeans,0.1,6,0.0,-0.06608695652173913,vertebral,T1,IV
KMeans,0.1,7,0.5,0.022178735031801754,vertebral,T1,IV
KMeans,0.1,8,0.0,0.3797303534519303,vertebral,T1,IV
KMeans,0.1,9,0.0,-0.4238469838483171,vertebral,T1,IV
KMeans,0.1,10,0.5,0.5265450210025294,vertebral,T1,IV
KMeans,0.1,11,0.5,-0.18173913043478263,vertebral,T1,IV
KMeans,0.1,12,0.0,0.3102023719070941,vertebral,T1,IV
KMeans,0.1,13,0.0,0.5162135809099245,vertebral,T1,IV
KMeans,0.1,14,0.0,-0.01217656040961665,vertebral,T1,IV
KMeans,0.1,15,0.0,-0.14447350989490892,vertebral,T1,IV
KMeans,0.1,16,0.0,0.08483795585116878,vertebral,T1,IV
KMeans,0.1,17,0.0,0.39826086956521733,vertebral,T1,IV
KMeans,0.1,18,0.5,0.10874294199654361,vertebral,T1,IV
KMeans,0.1,19,0.0,0.055676386302230325,vertebral,T1,IV
EIF,0.01,0,0.6666666666666666,,vertebral,T1,III
EIF,0.01,1,0.6666666666666666,,vertebral,T1,III
EIF,0.01,2,0.6666666666666666,,vertebral,T1,III
EIF,0.01,3,0.6666666666666666,,vertebral,T1,III
EIF,0.01,4,0.6666666666666666,,vertebral,T1,III
EIF,0.01,5,0.6666666666666666,,vertebral,T1,III
EIF,0.01,6,0.6666666666666666,,vertebral,T1,III
EIF,0.01,7,0.6666666666666666,,vertebral,T1,III
EIF,0.01,8,0.6666666666666666,,vertebral,T1,III
EIF,0.01,9,0.6666666666666666,,vertebral,T1,III
EIF,0.01,10,0.6666666666666666,,vertebral,T1,III
EIF,0.01,11,0.6666666666666666,,vertebral,T1,III
EIF,0.01,12,0.6666666666666666,,vertebral,T1,III
EIF,0.01,13,0.6666666666666666,,vertebral,T1,III
EIF,0.01,14,0.6666666666666666,,vertebral,T1,III
EIF,0.01,15,0.6666666666666666,,vertebral,T1,III
EIF,0.01,16,0.6666666666666666,,vertebral,T1,III
EIF,0.01,17,0.6666666666666666,,vertebral,T1,III
EIF,0.01,18,0.6666666666666666,,vertebral,T1,III
EIF,0.01,19,0.6666666666666666,,vertebral,T1,III
EIF,0.05,0,0.0,-0.14685314685314685,vertebral,T1,III
EIF,0.05,1,0.0,0.8811188811188813,vertebral,T1,III
EIF,0.05,2,0.0,0.9160839160839163,vertebral,T1,III
EIF,0.05,3,0.0,0.6363636363636365,vertebral,T1,III
EIF,0.05,4,0.0,0.8601398601398602,vertebral,T1,III
EIF,0.05,5,1.0,0.8531468531468532,vertebral,T1,III
EIF,0.05,6,0.0,0.8951048951048951,vertebral,T1,III
EIF,0.05,7,1.0,0.8251748251748254,vertebral,T1,III
EIF,0.05,8,0.0,0.4125874125874127,vertebral,T1,III
EIF,0.05,9,1.0,0.9510489510489512,vertebral,T1,III
EIF,0.05,10,1.0,0.8531468531468532,vertebral,T1,III
EIF,0.05,11,0.0,0.8741258741258742,vertebral,T1,III
EIF,0.05,12,1.0,0.7692307692307694,vertebral,T1,III
EIF,0.05,13,0.0,0.5244755244755246,vertebral,T1,III
EIF,0.05,14,0.0,0.8111888111888113,vertebral,T1,III
EIF,0.05,15,0.0,0.2867132867132868,vertebral,T1,III
EIF,0.05,16,1.0,0.8531468531468532,vertebral,T1,III
EIF,0.05,17,0.0,0.8671328671328673,vertebral,T1,III
EIF,0.05,18,0.0,0.9090909090909092,vertebral,T1,III
EIF,0.05,19,1.0,0.9160839160839163,vertebral,T1,III
EIF,0.1,0,0.5,0.8695652173913043,vertebral,T1,III
EIF,0.1,1,0.5,0.9286956521739129,vertebral,T1,III
EIF,0.1,2,1.0,0.8921739130434782,vertebral,T1,III
EIF,0.1,3,0.5,0.7756521739130434,vertebral,T1,III
EIF,0.1,4,0.5,0.7052173913043478,vertebral,T1,III
EIF,0.1,5,0.5,0.8165217391304346,vertebral,T1,III
EIF,0.1,6,0.0,0.7365217391304346,vertebral,T1,III
EIF,0.1,7,0.5,0.9721739130434782,vertebral,T1,III
EIF,0.1,8,1.0,0.9165217391304347,vertebral,T1,III
EIF,0.1,9,0.0,0.9139130434782607,vertebral,T1,III
EIF,0.1,10,0.0,0.9069565217391303,vertebral,T1,III
EIF,0.1,11,1.0,0.8234782608695651,vertebral,T1,III
EIF,0.1,12,0.5,0.9208695652173912,vertebral,T1,III
EIF,0.1,13,0.5,0.8269565217391304,vertebral,T1,III
EIF,0.1,14,0.5,0.9739130434782608,vertebral,T1,III
EIF,0.1,15,0.5,0.8999999999999999,vertebral,T1,III
EIF,0.1,16,0.5,0.9504347826086955,vertebral,T1,III
EIF,0.1,17,0.0,0.8139130434782607,vertebral,T1,III
EIF,0.1,18,1.0,0.8808695652173912,vertebral,T1,III
EIF,0.1,19,0.0,0.7965217391304347,vertebral,T1,III
ROD,0.01,0,0.6666666666666666,,vertebral,T1,IV
ROD,0.01,1,0.6666666666666666,,vertebral,T1,IV
ROD,0.01,2,0.6666666666666666,,vertebral,T1,IV
ROD,0.01,3,0.6666666666666666,,vertebral,T1,IV
ROD,0.01,4,0.6666666666666666,,vertebral,T1,IV
